"","Site_ID","SP1","SP1_SD","SP1_q2.5","SP1_q97.5","SP2","SP2_SD","SP2_q2.5","SP2_q97.5","SP3","SP3_SD","SP3_q2.5","SP3_q97.5"
"35","N16W28 _8","0.347719566660772","0.140073513912411","0.113984901188352","0.670791163409387","0.410790625805636","0.107648844388876","0.199932550339738","0.639207304642141","0.738644911169548","0.139908747318522","0.400522349951144","0.943432795642791"
"36","N16W28 _9","0.33582878219815","0.141969887417065","0.10334408916179","0.659983373888748","0.386508466717314","0.114411363774851","0.17264987004293","0.631428759509036","0.780907106488541","0.129748402626732","0.461370762719686","0.959580451361765"
"37","N16W29 _19","0.287930577539458","0.16811738599625","0.0548670994142482","0.707971743810822","0.159273208943479","0.105882804101994","0.0280630220750181","0.415316414760608","0.74293126646867","0.170141665171321","0.341515616001015","0.963247747543389"
"38","N16W29 _20","0.325756696236646","0.152619053958043","0.086572721256419","0.672299320163351","0.361617261110301","0.132026110635596","0.14174247340958","0.652101305868254","0.823808507412987","0.120173563347881","0.51099135131578","0.974999220009368"
"39","N16W29 _31","0.327509886983387","0.152883786322219","0.087743257862693","0.678683611433196","0.352984891615269","0.130533091277254","0.135429235675242","0.64285646623342","0.786357438859638","0.136435600323627","0.438642285965672","0.965737805490974"
"40","N16W29 _32","0.367879724456979","0.145463463840852","0.114108455831512","0.699883346783618","0.431848360254736","0.105794812750612","0.219752270654435","0.678672885303979","0.633020858627301","0.159420692187035","0.259702649736889","0.894448508062506"
"41","N16W29 _33","0.463520888137231","0.157518127427595","0.153027734481809","0.774438418375064","0.642951719712798","0.109501448921935","0.401161610383186","0.834808297666252","0.668394653106448","0.161336513155815","0.285248322391341","0.915010795153804"
"42","N16W29 _44","0.436766129637652","0.148069711323852","0.15431545175013","0.739741540070882","0.583180927339877","0.105559743502974","0.356965803526277","0.792078564079861","0.654887559873862","0.156947617188666","0.279536011427287","0.900277207513014"
"43","N16W29 _45","0.455510532041844","0.155483147229939","0.152802209896814","0.764116205414335","0.621736435876769","0.109135425823679","0.381967689823855","0.829558414738252","0.621352667910508","0.166502214636125","0.238377984768611","0.888782062431171"
"44","N16W29 _46","0.471673662518127","0.156317358734439","0.161957349296175","0.777370292596196","0.635457683800675","0.109429292880403","0.394040089979753","0.840306996367487","0.601992176767926","0.16842854751629","0.221895221287927","0.879803399718855"
"45","N16W29 _57","0.48419810750834","0.149811361317677","0.184723641669564","0.77593362064205","0.620069812257293","0.106613530609407","0.385519157390754","0.826573378803987","0.588168892967325","0.163430049084897","0.217129503037499","0.867373851344215"
"46","N16W29 _58","0.532068029170668","0.168600277405899","0.189830700296306","0.842353725711429","0.698745752698468","0.116152375044152","0.438660592425856","0.892809378392225","0.519901029381096","0.182182636513475","0.158222141536766","0.852705788521489"
"47","N16W29 _59","0.476848366883748","0.151528177488558","0.176136463434948","0.777245032601278","0.614226624454258","0.108531106760581","0.378784689199951","0.829680199756621","0.552178507832401","0.167893608852924","0.184178691657379","0.845506730719486"
"48","N16W29 _7","0.27792914638521","0.231488430373564","0.0150614424459365","0.86716037878046","0.211454373771196","0.191868995263767","0.0138335174699004","0.709377336548184","0.917688685555667","0.111982581229785","0.58190157940027","0.99814499294681"
"49","N16W29 _70","0.46921449611351","0.147354715506234","0.177517489031398","0.766260330688716","0.592230374931927","0.106156267151528","0.361541653224893","0.807443048062957","0.576438652402204","0.163111321374115","0.210781742551843","0.857120422462802"
"50","N16W29 _71","0.522186491170732","0.166949453495814","0.1842310228206","0.834131430721732","0.687640476329235","0.11600636696935","0.430769711559122","0.887523018598458","0.512911268000877","0.18110928527457","0.154481982061511","0.845503279247518"
"51","N16W29 _72","0.54382100779324","0.16432823503031","0.203114593217126","0.842951245884151","0.696156934484213","0.1146329733777","0.441670152364709","0.890577640203822","0.515401574438664","0.178379076810345","0.159224034013849","0.849461692822683"
"52","N17W28 _100","0.393363691241567","0.154888466558596","0.118842761823405","0.733837607368981","0.456747211082173","0.115796128626364","0.231707979044093","0.724823303933902","0.496378698794344","0.170082869406878","0.141973889563826","0.81528478394005"
"53","N17W28 _101","0.533168526975924","0.177331314216417","0.174494332333063","0.856590256251102","0.726348015446775","0.117469468649902","0.467048737628567","0.90775516041795","0.623469573252681","0.182457320784807","0.229347384101961","0.916997824987878"
"54","N17W28 _102","0.425310635100086","0.147815629919995","0.145176074284875","0.734311780086706","0.588695571850208","0.107063027028772","0.358515432222608","0.784822332222569","0.752882364513887","0.137134811569806","0.400734592443836","0.948096121371574"
"55","N17W28 _103","0.337878225154817","0.148585696548552","0.0976712202875254","0.682044816635278","0.235959950119006","0.096478704388956","0.0803748000540675","0.464718612371604","0.588136883961326","0.167952695453654","0.240023475303818","0.88734826587703"
"56","N17W28 _104","0.405194394616579","0.173630089762435","0.105696741590209","0.775853387441034","0.397550540404096","0.12856377715194","0.171767971944753","0.666793267073608","0.457413104715244","0.175982738772626","0.128451611970334","0.820682396225153"
"57","N17W28 _112","0.545779575003397","0.174952596869162","0.185658917769383","0.857816629931697","0.722367652548521","0.117418267220889","0.460117391071269","0.907835649461207","0.551836973898836","0.186117758639526","0.173893981476908","0.878737889513606"
"58","N17W28 _113","0.503906958309826","0.163867989418882","0.173583703129084","0.814172695603402","0.682799242297464","0.112053823603215","0.431529830930462","0.870029644122275","0.630517839216546","0.170175589200868","0.245418932326567","0.906620714749298"
"59","N17W28 _114","0.532429214929779","0.178723964101464","0.171807148799299","0.858333454926723","0.730049917253575","0.118049895146708","0.469847925324249","0.911011468532919","0.641278760716797","0.18166099576071","0.244253197536558","0.925751701948082"
"60","N17W28 _115","0.355064126906384","0.144125610338399","0.113460418868297","0.674284063574676","0.440660345157882","0.118338204016893","0.212577069214469","0.68643711333951","0.812114774812865","0.117538912873998","0.515713388493951","0.967604328446391"
"61","N17W28 _116","0.410928577704752","0.179432590082137","0.108764460905332","0.800895124144049","0.306659456745297","0.124942266465725","0.110532544811805","0.578484069532601","0.378474337834425","0.169840555765912","0.100593617488165","0.781182191884914"
"62","N17W28 _117","0.411680650850297","0.179509760149149","0.106338748267286","0.794459581157439","0.325167029165431","0.12824097396165","0.120018323748936","0.60232649751141","0.367724720167219","0.168683761459345","0.0947789342041285","0.768603643724512"
"63","N17W28 _125","0.553633815510696","0.176136254421518","0.189432140451423","0.866367711732088","0.727927127694062","0.118017003085442","0.462999459493601","0.912910800078406","0.543525670186882","0.187516955283298","0.16802863177059","0.877668573736604"
"64","N17W28 _126","0.536717654676251","0.173425727848164","0.181482535633644","0.849449986018494","0.719208139055368","0.116119692313122","0.464251375547433","0.901457632555939","0.607163401911765","0.180369924429024","0.220669915600199","0.90390101173864"
"65","N17W28 _127","0.528575533798327","0.175290243652269","0.172477046464578","0.847228244049331","0.723477145799021","0.116999855089288","0.461380857198607","0.904083397311525","0.663123577999188","0.175281770716541","0.268557431239994","0.930919330129863"
"66","N17W28 _128","0.335493210313712","0.144697218791431","0.0989319760287472","0.65532939290988","0.391653151973555","0.120287184591919","0.171744433117342","0.650724724853518","0.80996757863172","0.120516890983499","0.508486808707674","0.969161149336848"
"67","N17W28 _129","0.335443764200832","0.163209970233601","0.0856840797825104","0.710686484940845","0.153600395053629","0.0875481521327789","0.0347322812926601","0.37166679423422","0.527462492911661","0.187978127869299","0.176646921424525","0.880184562238963"
"68","N17W28 _130","0.413318857741061","0.18116635316569","0.110376466639466","0.801810475865144","0.288675568735902","0.124948404526673","0.0999708877489593","0.566772737628789","0.332281592662691","0.164194783943788","0.0818076339489224","0.742377099278834"
"69","N17W28 _138","0.555291571656448","0.169049823044387","0.201349224691676","0.853575368007923","0.71421942653778","0.115915286832321","0.453609522237396","0.901010744121306","0.535337532661593","0.18146657897892","0.17045987421844","0.865363395994755"
"70","N17W28 _139","0.550112813552208","0.173764537917998","0.189503223250274","0.858067532439908","0.725014270820944","0.11658516794926","0.464534568833135","0.906602744444631","0.592759839351187","0.181680048350872","0.210765847083545","0.897889185211452"
"71","N17W28 _140","0.503982111562918","0.168844939007174","0.166731243527052","0.822215820710428","0.696857850686838","0.114282560233527","0.445819174612019","0.882250867144727","0.656686614528937","0.171242509801349","0.26471073581143","0.922208819789317"
"72","N17W28 _141","0.417661455770129","0.14622961546033","0.141798258340187","0.729007218102942","0.57440507548193","0.106936496253551","0.34826484890145","0.774461201825226","0.760583750210104","0.134037895639679","0.415764988328166","0.951658552499207"
"73","N17W28 _142","0.387952606241007","0.167116122344534","0.106663461026015","0.759253969879936","0.26138146883781","0.107460881560919","0.0952421902598446","0.501740262068725","0.433801043250475","0.169045440478112","0.134081127516833","0.815755262010399"
"74","N17W28 _143","0.406607995069637","0.173893972188513","0.106929755080591","0.776069535035933","0.425492823059668","0.130322961577599","0.190035135506314","0.703387304449976","0.469346341108239","0.177947766890289","0.129343633240795","0.823727738867613"
"75","N17W28 _151","0.553770834721873","0.172535847822002","0.194195934086291","0.85843581910182","0.720895460062437","0.116910951905338","0.463182855436766","0.906414421442854","0.540547123775902","0.184385465938673","0.16957841832077","0.872217932929342"
"76","N17W28 _152","0.546026433948221","0.169632203081017","0.193908455290269","0.848209786555021","0.713105516227478","0.115329864821906","0.455523141344359","0.898032674833992","0.568471922940683","0.180075325338669","0.192890826383293","0.881842538791191"
"77","N17W28 _153","0.550764020770981","0.177717433407449","0.185828215782081","0.866088404602003","0.734059908430714","0.11782615949889","0.470718176168866","0.915193927362687","0.609904099152129","0.183727040264214","0.220743821284246","0.909381802842689"
"78","N17W28 _154","0.356514165315844","0.140655761577402","0.117801894771408","0.674827309814828","0.44199345398779","0.10915502847848","0.22397010345134","0.668413261288651","0.757599875616619","0.134668965987242","0.429787119564681","0.94977503498475"
"79","N17W28 _155","0.345054773267818","0.144177981653117","0.106285459538707","0.677024340007884","0.307624526016591","0.10066939474604","0.127411720976465","0.549028355486715","0.616866208829107","0.160403767442488","0.263448569060322","0.887157701281986"
"80","N17W28 _156","0.418505942441761","0.184600536997224","0.109898777708119","0.810617713668442","0.294239188096341","0.127710560917654","0.100720884088346","0.576299454757725","0.347973875797843","0.16858707845069","0.0887632182413456","0.760352418005971"
"81","N17W28 _86","0.543545682332692","0.172493923637963","0.190776369192024","0.854545021963634","0.713800750820208","0.117377026000707","0.449642625594819","0.904034664543762","0.521951740905874","0.185341414804534","0.156785216289338","0.858943225104779"
"82","N17W28 _87","0.412715536131079","0.15753723696454","0.127306585408322","0.748097855451696","0.53250192369155","0.116555146111224","0.288250675283514","0.781176565142043","0.52773607237168","0.173667599938918","0.154087619142815","0.839096495206952"
"83","N17W28 _88","0.501330915121431","0.172414818303807","0.162835319093878","0.827168668209437","0.699152147335832","0.116033458086845","0.447600148466879","0.888587711177865","0.627461315495816","0.178661561575732","0.229908537689923","0.913493836706361"
"84","N17W28 _89","0.349088474451731","0.1400849031766","0.111782816001068","0.674658009615911","0.408979304384172","0.10610755260163","0.20085555172667","0.641838810319176","0.723792758822967","0.143182646437209","0.379521254420506","0.938226929722638"
"85","N17W28 _90","0.319997522893227","0.146865003562763","0.0886401981364252","0.655672831066779","0.235689311590395","0.100137758329922","0.0757908558465967","0.473900574153625","0.679614457454804","0.159868907334079","0.328789543357683","0.929276146195476"
"86","N17W28 _91","0.390963299122232","0.163886473318904","0.10678654372396","0.750683561453925","0.387473167099123","0.11848467120509","0.17623197762877","0.648626312711507","0.506112631540231","0.171897197588083","0.161514165045019","0.841911949873279"
"87","N17W28 _99","0.53511330631137","0.170203045971294","0.18807762186651","0.845272960303544","0.706150794926376","0.116033671740685","0.448746327686629","0.896841431046155","0.540682708221195","0.182686489698764","0.171427123406292","0.867404900827584"
"88","N17W29 _109","0.347326526920036","0.140298856172715","0.111206794586137","0.674455831544199","0.392095504280101","0.104642070245153","0.186865599157189","0.623045067385386","0.707129755032011","0.146540929366734","0.357047385506168","0.931624355929251"
"89","N17W29 _110","0.450282830159653","0.150963276525717","0.157297646522269","0.755116572939995","0.618909587810155","0.10715788096391","0.381309719427112","0.809486766849167","0.723528504189415","0.145260170600465","0.360373532537402","0.935719414802086"
"90","N17W29 _111","0.550880244650127","0.178047819217305","0.183962711789097","0.868030228531139","0.733370770940259","0.117977542232666","0.470983649162988","0.914984617975722","0.589219444555117","0.186097649571284","0.202033038926869","0.900244791232414"
"91","N17W29 _122","0.362581501840638","0.148948711534863","0.109483320731615","0.700946892324684","0.342858156261763","0.103622094784292","0.153257632945208","0.589702621478834","0.589648006221324","0.162362846135115","0.232972447330641","0.87770722614507"
"92","N17W29 _123","0.408299569812056","0.151773718206057","0.128229860408564","0.730256971595457","0.56244655647117","0.108891427405448","0.329211572088565","0.783958088214823","0.671959071327845","0.159008311376639","0.284975616007139","0.915435839609889"
"93","N17W29 _124","0.503778210305121","0.16355978005119","0.175349797976698","0.813464366423812","0.68009606798835","0.112056122817441","0.430310332809363","0.869206162840995","0.613287371546983","0.171993073279407","0.231670315894696","0.896610614110703"
"94","N17W29 _135","0.356491616840595","0.14681947867823","0.111409328004812","0.679251775324583","0.424812642791003","0.121434399496789","0.195264440075824","0.682050102958515","0.779343454105293","0.131301340473747","0.448679977409333","0.958834114083481"
"95","N17W29 _136","0.543551621933733","0.174154864804234","0.183622316730983","0.853872359151219","0.725408921636563","0.116579412204362","0.46351787977453","0.906327484442568","0.631010739604433","0.177975723208128","0.242761331248964","0.916475661512386"
"96","N17W29 _137","0.520751280347186","0.166237246293053","0.182549839749132","0.828003229793314","0.692782485457438","0.113688307056191","0.440831607520194","0.882759660460372","0.576578466889222","0.177226896250429","0.202188419720001","0.88174088746697"
"97","N17W29 _148","0.466879780507195","0.148389872831811","0.174847422850432","0.765694004202236","0.608439762127783","0.1053991409997","0.376136918780702","0.809069187638364","0.645598678183469","0.156316931007972","0.274243489235917","0.896403701485207"
"98","N17W29 _149","0.533768580677435","0.171074212125506","0.18542907226811","0.844927411481624","0.709188483663636","0.11582691255963","0.455110033215323","0.896806806705773","0.562036279390996","0.182241766518616","0.18543297783886","0.878229792212901"
"99","N17W29 _150","0.551203484310959","0.17098352261341","0.195315653901007","0.854680247050978","0.716000965358884","0.116520551758073","0.457290348583412","0.903643583794439","0.533604540715793","0.183385597481467","0.166531644058874","0.866203833071721"
"100","N17W29 _83","0.457797803621426","0.146436415905554","0.172774028724686","0.759480103062966","0.592366883807793","0.104993279295832","0.365200489255055","0.794414119055413","0.667526572797425","0.151553199198672","0.302022548439696","0.908818756020729"
"101","N17W29 _84","0.521066228523311","0.173114087580833","0.174652527923988","0.842097089024534","0.705773671464444","0.116807258149582","0.447332831379117","0.896790473335136","0.563283700971111","0.184346544814208","0.182435166004209","0.881075044076552"
"102","N17W29 _85","0.531946614163861","0.16401139014301","0.19296925647295","0.831858937837","0.69391571801126","0.112943440868939","0.44358051915266","0.881054382797046","0.575961347445967","0.174820490097295","0.207819625059738","0.883398023129408"
"103","N17W29 _96","0.422929127586621","0.146669520798621","0.150388307301911","0.730391747795106","0.530076507885744","0.114671792808019","0.301089715018363","0.758776727246411","0.782899172871841","0.122726201094759","0.486277037537649","0.953852303255746"
"104","N17W29 _97","0.548408555373096","0.180652517309675","0.17799450146534","0.871896419706947","0.738409890693345","0.118710164951963","0.473044533078608","0.919254133386128","0.60904909898399","0.186776819078652","0.216364257951491","0.912728650523934"
"105","N17W29 _98","0.549585608500733","0.178165863925202","0.183221574788238","0.868062623148848","0.731468478320436","0.118222884995763","0.467879267543925","0.914209408496139","0.567731483066156","0.18797429744411","0.184284562959072","0.890584389445103"
"106","N18W27 _157","0.40688178380771","0.17542565373774","0.106545046418161","0.779134061018721","0.368593740954648","0.128712496294204","0.149859761783381","0.646478589466515","0.414599286667189","0.172679056235084","0.11244005807562","0.796215077749735"
"107","N18W27 _158","0.394652842744718","0.166646500102324","0.107595068868072","0.756292381494601","0.378307553211789","0.121043965546852","0.166455310171947","0.641256442785491","0.465478489982323","0.171749207992188","0.136257609841617","0.817059125451355"
"108","N18W27 _159","0.384480312387734","0.159611794746473","0.108253479968146","0.737408905509464","0.385416875995704","0.114571600003994","0.178288804469315","0.647079536905664","0.525783995741579","0.169753320254143","0.175643163302788","0.851147792255941"
"109","N18W27 _160","0.373673191946527","0.159943042710641","0.106160481776304","0.737703441749541","0.250596519442827","0.10387919537637","0.0893043899481629","0.490994796282649","0.418036227550071","0.1664683616523","0.122054319535191","0.78957219191016"
"110","N18W27 _161","0.339312373590359","0.143136470876325","0.103906958009821","0.671956416536206","0.302447395188206","0.101523217006698","0.122219992986031","0.536394745088901","0.625586052851891","0.16065918269843","0.271456948686298","0.89275632873412"
"111","N18W27 _162","0.373359349565096","0.147084668679128","0.113102080274276","0.702299843019843","0.458818953826338","0.106692779224495","0.244954125334982","0.69967669587056","0.66674961907657","0.15617772962887","0.286839193690092","0.91080688960695"
"112","N18W27 _176","0.380952232487657","0.157707245309921","0.108494959358734","0.732414822031999","0.375636452935748","0.112662344471279","0.171372317217599","0.635374694352658","0.521687971205745","0.16859491372407","0.172864771471553","0.846808616456981"
"113","N18W27 _177","0.360432480224262","0.145877753728607","0.111891690437342","0.696286057652482","0.378802468554338","0.103895180622977","0.180557773030404","0.623825630070271","0.627931661802739","0.158840840377976","0.265339663165153","0.894299307165204"
"114","N18W27 _178","0.390731852775724","0.161754735695982","0.11056051857308","0.747641072452384","0.431717635736117","0.118312890286882","0.208174966067492","0.691262392515246","0.555500456620793","0.172196293421963","0.186224674972566","0.866186286198343"
"115","N18W27 _179","0.383912034442568","0.160044720832048","0.106609243880176","0.739592961404975","0.363710953661092","0.113186098978045","0.162497556278471","0.622259168247853","0.527679219276718","0.169302463378203","0.181080713722167","0.857607969535276"
"116","N18W27 _180","0.397927927060301","0.169606466404805","0.10705096757659","0.765421659126616","0.349364113989628","0.120542798423899","0.143952353775102","0.608339863232366","0.467664940691723","0.172661788908551","0.140676030393738","0.830911229891005"
"117","N18W27 _181","0.415978600910814","0.163939643715535","0.124304319180726","0.76090293201403","0.581692779467665","0.119014101018856","0.339264188686087","0.813307743126877","0.647463046535982","0.171989991394375","0.251908488220859","0.91759539775889"
"118","N18W27 _195","0.418711733077468","0.176612248379287","0.111502425877158","0.787205220276411","0.546085088106138","0.133029070717752","0.284223743600094","0.808976574442171","0.553207018107563","0.18677110139053","0.163154062430033","0.880556983083145"
"119","N18W27 _196","0.428098059394937","0.176918126298008","0.112286078615928","0.798054514889659","0.597881846426905","0.130447296947436","0.332369091775145","0.843870119489209","0.601414057103753","0.186773320897798","0.19343816096571","0.910881897768115"
"120","N18W27 _197","0.411368993534797","0.168339826284093","0.116263168174469","0.767434957877225","0.549303546705849","0.124684828075425","0.29731602296572","0.796157155747333","0.602854750332895","0.17878403468661","0.206161448742753","0.898615201718315"
"121","N18W27 _198","0.401861199251107","0.170477788104893","0.105950200154142","0.77243205247771","0.417629874076128","0.126238632203967","0.189140900391152","0.687463626888878","0.502664070992189","0.176866590248796","0.150773068336811","0.843758417560224"
"122","N18W27 _199","0.396457810349845","0.168189476622785","0.107262987816834","0.761346154374817","0.361872454519713","0.121776262024287","0.153821217229268","0.627337556546808","0.434781452506453","0.170230226557537","0.121737806007503","0.801718728404797"
"123","N18W27 _200","0.386085310823466","0.158516381272253","0.112188748580232","0.741238856592598","0.350501811232677","0.115858086991939","0.149798640049866","0.625824751638063","0.415569970818783","0.164779975318138","0.109588900032498","0.773274946112776"
"124","N18W27 _214","0.368911177405713","0.151235303896924","0.108915302189814","0.7104280415238","0.359289616204673","0.107071341955516","0.163340297003865","0.615047931421375","0.547398944917806","0.165453558615456","0.192251594886854","0.855838919674961"
"125","N18W27 _215","0.388159936373108","0.161991372843046","0.107684140866815","0.743650571716783","0.387276133327503","0.116823560501309","0.176447154520684","0.6514812209389","0.512659182556972","0.170972305140572","0.166263686166625","0.844165703953806"
"126","N18W27 _216","0.398773902968363","0.170292661499354","0.106613721876817","0.76853297709674","0.353051468468205","0.122194134797399","0.145801979823012","0.6173265680512","0.441273139710963","0.171535210935156","0.127531914625565","0.812562910247464"
"127","N18W27 _217","0.401145791913208","0.17055787310306","0.10611374794343","0.767092395488288","0.401220496661805","0.125582377512136","0.177459040435008","0.669858191814627","0.483593330110411","0.175610128321442","0.141401237083561","0.834904258240861"
"128","N18W27 _218","0.391458966296915","0.163618459986831","0.108013697502202","0.749330623854522","0.396332068463731","0.11944867858571","0.181458499782675","0.664792325721177","0.485893067001454","0.17160523672159","0.146201407763164","0.825471831796403"
"129","N18W27 _219","0.409873101950576","0.150748942057086","0.145937418152451","0.730032703367316","0.434566576017926","0.116233121170435","0.21574198922235","0.686775545782806","0.549496573506102","0.169526029353821","0.189351521087183","0.839082938430859"
"130","N18W27 _233","0.398183343678518","0.167989606285763","0.108085761648575","0.760259881489186","0.411888392480241","0.124075929507615","0.187862469992916","0.67693424390999","0.481488852528566","0.174399873104893","0.14062297034862","0.826173422186651"
"131","N18W27 _234","0.388447841270646","0.160622717040135","0.111549608712424","0.742021128317886","0.417997709194664","0.117295521267498","0.200494679038276","0.684011370286123","0.524875076591801","0.171419874748888","0.168982237897601","0.847159850920822"
"132","N18W27 _235","0.392793963719822","0.169259929987623","0.107583596664238","0.770652318256997","0.273001234889111","0.110921689456493","0.0998425522934678","0.517761138804437","0.425234107184184","0.169172971142056","0.127073869874389","0.809026015417563"
"133","N18W27 _236","0.394824278939095","0.167825935426745","0.1062187188479","0.763808283846142","0.345034754151363","0.119617249255874","0.142532715385575","0.608822869518753","0.438408633640027","0.169858900253955","0.127746388808477","0.80535914706838"
"134","N18W27 _237","0.378977536585091","0.157747520991984","0.111638240897916","0.734758881388156","0.286901948064221","0.110146773348117","0.111102730404094","0.54760475883283","0.388370551097071","0.16251190812169","0.102237672783995","0.758159476068997"
"135","N18W27 _238","0.353564330232616","0.152606018378069","0.106696058881935","0.696075409500091","0.280158896454185","0.113760964659408","0.0999268847225347","0.553285326444921","0.481246156337835","0.177784449846047","0.137542326529065","0.817536929335746"
"136","N18W28 _170","0.54561587407323","0.175872049386758","0.184233377164999","0.861260422694642","0.727085956259962","0.117165106344713","0.468130682738276","0.909415058275069","0.592235147200837","0.183891435159647","0.206262994700852","0.899145241706987"
"137","N18W28 _171","0.554577330598941","0.17423525232248","0.190534598427479","0.861823585811469","0.72928518480387","0.116970374643248","0.4655838551809","0.90977357414599","0.619351793129849","0.179063857562949","0.233693715368155","0.911538598330021"
"138","N18W28 _172","0.547836363477164","0.16819441095836","0.194167659966513","0.848975731041261","0.714087926813698","0.114926270611352","0.453078523890995","0.895282839767957","0.629484677340024","0.172062344940161","0.249370944370654","0.910236476395471"
"139","N18W28 _173","0.489822280550436","0.161564068118925","0.164439585400825","0.800505716432689","0.675505469237498","0.11153980204168","0.43041965556557","0.858670345232287","0.696206077056475","0.158275196228182","0.313871290551998","0.932930603109573"
"140","N18W28 _174","0.316928006433307","0.144029222388607","0.0895840804594949","0.647800658987297","0.278434572217569","0.107177679322876","0.0985278865005803","0.52793546144574","0.72830037537364","0.148190181155814","0.384745531871212","0.943691490034326"
"141","N18W28 _175","0.354674690954528","0.147340007141632","0.108236039783622","0.692147617688632","0.310639750111052","0.101001692645071","0.129100465242182","0.548113139291586","0.588738053835519","0.162306626018899","0.238886070540989","0.874791797953274"
"142","N18W28 _189","0.537787703260421","0.17766859276238","0.177608922902113","0.859358896140644","0.728433272680274","0.117608045832156","0.46819463756059","0.909570757180258","0.613875847911142","0.183693381645685","0.221541955869773","0.912500468446241"
"143","N18W28 _190","0.366755895454087","0.145639408050991","0.112997691686371","0.698937129340695","0.424914433521368","0.105644581201751","0.214596035193262","0.671924458019225","0.632633906425483","0.1593406615799","0.261603143919971","0.895317494175529"
"144","N18W28 _191","0.413361589453382","0.151718771930141","0.128808272652674","0.732514134918806","0.572344412703438","0.108492351916532","0.337082335783437","0.788706684210226","0.677513535545355","0.15788177152447","0.291711956671059","0.918435286743049"
"145","N18W28 _192","0.377079972549848","0.158934933730569","0.106817898285259","0.72954628893989","0.300093510686025","0.107889942977303","0.120017100389233","0.548299281934888","0.469375106946066","0.167182079867226","0.149388408127936","0.826925052912447"
"146","N18W28 _193","0.320575768265657","0.144723607441006","0.0908913507395331","0.648031541367508","0.258176160163738","0.102465563813526","0.0882130607896555","0.494977931040409","0.693091926973145","0.155579756875316","0.341898767441773","0.931947213940601"
"147","N18W28 _194","0.324325631687238","0.144004608014938","0.0936351374324216","0.65093878117563","0.266995769227329","0.102332490203159","0.0944547645823866","0.50578416027122","0.670658228741112","0.158642920914706","0.316782127985662","0.921288095389382"
"148","N18W28 _208","0.541223046049866","0.179523901687811","0.175476575329103","0.865085208040122","0.733395191359165","0.118271456065556","0.470197828093968","0.914410461558432","0.612908988926172","0.185487647682474","0.219740226376198","0.913936770703041"
"149","N18W28 _209","0.382211145478646","0.159632877847654","0.105748407105798","0.736489223640576","0.349750619525966","0.112677740303551","0.154468946018641","0.60765598607628","0.49348969927087","0.168532971379255","0.157579375032099","0.834437131280102"
"150","N18W28 _210","0.390818370513558","0.172024852580828","0.107308831285481","0.783214322822471","0.215311987831948","0.102018317777422","0.0658943738635762","0.444047833136265","0.395408544412661","0.17025392127583","0.11449522247463","0.799413071152581"
"151","N18W28 _211","0.354269914792422","0.158194071230992","0.0994073712730641","0.71169216293688","0.197783326329316","0.0917937161948209","0.0584959765554466","0.412610244589597","0.517063395457616","0.174334495919401","0.184051300833811","0.861859055676202"
"152","N18W28 _212","0.356092780934278","0.15535801458736","0.102456860507923","0.702908536545851","0.223932887121773","0.0952870303556333","0.0748210450722748","0.446261295402586","0.516439115785276","0.170694825850053","0.182853158743545","0.854350662720555"
"153","N18W28 _213","0.32499897081608","0.144928965765007","0.0951784756476264","0.652686356954062","0.266824188728998","0.104802216053563","0.0958470367022971","0.516282187412481","0.632727076970783","0.166398601349295","0.271583058713352","0.905183533181434"
"154","N18W28 _227","0.523785306310346","0.171546183905537","0.176876991910833","0.837967748786625","0.711708493021489","0.115291237771775","0.456278044475414","0.893507685295003","0.640112924800698","0.175138955174215","0.250605267475266","0.91953646700776"
"155","N18W28 _228","0.399828934366549","0.169606571786095","0.106678272659033","0.764059153165721","0.400924396260673","0.125059190729516","0.179147248368197","0.666443264155165","0.468786968812685","0.174344485841486","0.133790996621568","0.820471939087006"
"156","N18W28 _229","0.332934128431829","0.143699646765388","0.0990529975870724","0.66945948339035","0.276675966614969","0.0998851372371258","0.104088785948848","0.508742899397708","0.653746642198038","0.1583029897916","0.302368930917128","0.910363393455598"
"157","N18W28 _230","0.365187754046151","0.150837125334098","0.107747507595892","0.705075672043241","0.332561781579233","0.104939521265348","0.144931979303596","0.580129199285367","0.546198959065391","0.165038495583839","0.197826199175453","0.854396705560927"
"158","N18W28 _231","0.396359787070655","0.16660478937518","0.109283512621259","0.758520795024746","0.416156803606652","0.122596341878352","0.191471511280725","0.678595021732123","0.505700073218132","0.174482350544194","0.155144904364933","0.83775192846785"
"159","N18W28 _232","0.406123954780267","0.172216214723741","0.10754659763215","0.771747316536534","0.396392933058791","0.129548734864503","0.172531904648647","0.680234074030052","0.395514887269839","0.170043695928727","0.100079761011597","0.768015183740791"
"160","N18W29 _167","0.435533606157701","0.151161512010241","0.145776616303493","0.742032732803459","0.591973846562181","0.107199150086215","0.358106107201999","0.801806247767168","0.643899402094898","0.161199098878243","0.262176304414796","0.898194010608196"
"161","N18W29 _168","0.546651948810262","0.177336018243793","0.182629653823639","0.864645785431179","0.72849927509395","0.117939492852832","0.465720236603852","0.91152361183431","0.567505992790441","0.187279825503536","0.184587969478538","0.889385374527689"
"162","N18W29 _169","0.547700950320221","0.170238965332011","0.193065707287996","0.850288593644425","0.714780513112997","0.115653795220091","0.457674474546847","0.899931575211353","0.562454219354563","0.181041728001032","0.187906519164247","0.879398053593898"
